Country,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,vaccinated,fully_vaccinated,people_vaccinated_per_hundred,population,Date,A_Date
G,Gabon,4033,570,27,4,0,0,0,0,0,2225728,2020-06-15,2020-06-15
G,Gabon,4428,0,34,0,0,0,0,0,0,2225728,2020-06-20,2020-06-15
G,Gabon,5087,131,40,1,0,0,0,0,0,2225728,2020-06-25,2020-06-15
G,Gabon,5394,0,42,0,0,0,0,0,0,2225728,2020-06-30,2020-06-15
G,Gabon,5620,0,44,0,0,0,0,0,0,2225728,2020-07-05,2020-07-15
G,Gabon,5942,71,46,0,0,0,0,0,0,2225728,2020-07-10,2020-07-15
G,Gabon,6121,95,46,0,0,0,0,0,0,2225728,2020-07-15,2020-07-15
G,Gabon,6433,118,46,0,0,0,0,0,0,2225728,2020-07-20,2020-07-15
G,Gabon,6984,0,49,0,0,0,0,0,0,2225728,2020-07-25,2020-07-15
G,Gabon,7352,0,49,0,0,0,0,0,0,2225728,2020-07-30,2020-07-15
G,Gabon,7787,141,51,0,0,0,0,0,0,2225728,2020-08-05,2020-08-15
G,Gabon,8006,83,51,0,0,0,0,0,0,2225728,2020-08-10,2020-08-15
G,Gabon,8225,0,51,0,0,0,0,0,0,2225728,2020-08-15,2020-08-15
G,Gabon,8319,0,53,0,0,0,0,0,0,2225728,2020-08-20,2020-08-15
G,Gabon,8409,0,53,0,0,0,0,0,0,2225728,2020-08-25,2020-08-15
G,Gabon,8505,0,53,0,0,0,0,0,0,2225728,2020-08-30,2020-08-15
G,Gabon,8601,0,53,0,0,0,0,0,0,2225728,2020-09-05,2020-09-15
G,Gabon,8621,0,53,0,0,0,0,0,0,2225728,2020-09-10,2020-09-15
G,Gabon,8654,0,53,0,0,0,0,0,0,2225728,2020-09-15,2020-09-15
G,Gabon,8696,0,53,0,0,0,0,0,0,2225728,2020-09-20,2020-09-15
G,Gabon,8728,12,54,0,0,0,0,0,0,2225728,2020-09-25,2020-09-15
G,Gabon,8766,14,54,0,0,0,0,0,0,2225728,2020-09-30,2020-09-15
G,Gabon,8808,11,54,0,0,0,0,0,0,2225728,2020-10-05,2020-10-15
G,Gabon,8835,0,54,0,0,0,0,0,0,2225728,2020-10-10,2020-10-15
G,Gabon,8869,0,54,0,0,0,0,0,0,2225728,2020-10-15,2020-10-15
G,Gabon,8884,0,54,0,0,0,0,0,0,2225728,2020-10-20,2020-10-15
G,Gabon,8919,0,54,0,0,0,0,0,0,2225728,2020-10-25,2020-10-15
G,Gabon,8968,11,55,0,0,0,0,0,0,2225728,2020-10-30,2020-10-15
G,Gabon,9005,0,55,0,0,0,0,0,0,2225728,2020-11-05,2020-11-15
G,Gabon,9029,0,57,0,0,0,0,0,0,2225728,2020-11-10,2020-11-15
G,Gabon,9062,0,58,0,0,0,0,0,0,2225728,2020-11-15,2020-11-15
G,Gabon,9131,15,59,0,0,0,0,0,0,2225728,2020-11-20,2020-11-15
G,Gabon,9173,23,59,0,0,0,0,0,0,2225728,2020-11-25,2020-11-15
G,Gabon,9214,23,60,1,0,0,0,0,0,2225728,2020-11-30,2020-11-15
G,Gabon,9254,0,60,0,0,0,0,0,0,2225728,2020-12-05,2020-12-15
G,Gabon,9300,0,62,0,0,0,0,0,0,2225728,2020-12-10,2020-12-15
G,Gabon,9351,0,63,0,0,0,0,0,0,2225728,2020-12-15,2020-12-15
G,Gabon,9400,0,64,0,0,0,0,0,0,2225728,2020-12-20,2020-12-15
G,Gabon,9497,28,64,0,0,0,0,0,0,2225728,2020-12-25,2020-12-15
G,Gabon,9571,61,64,0,0,0,0,0,0,2225728,2020-12-30,2020-12-15
G,Gabon,9605,0,66,0,0,0,0,0,0,2225728,2021-01-05,2021-01-15
G,Gabon,9694,0,66,0,0,0,0,0,0,2225728,2021-01-10,2021-01-15
G,Gabon,9899,80,66,0,0,0,0,0,0,2225728,2021-01-15,2021-01-15
G,Gabon,10120,101,66,0,0,0,0,0,0,2225728,2021-01-20,2021-01-15
G,Gabon,10411,133,67,0,0,0,0,0,0,2225728,2021-01-25,2021-01-15
G,Gabon,10748,0,68,0,0,0,0,0,0,2225728,2021-01-30,2021-01-15
G,Gabon,11457,328,71,1,0,0,0,0,0,2225728,2021-02-05,2021-02-15
G,Gabon,12171,335,71,0,0,0,0,0,0,2225728,2021-02-10,2021-02-15
G,Gabon,12865,288,75,2,0,0,0,0,0,2225728,2021-02-15,2021-02-15
G,Gabon,13553,0,75,0,0,0,0,0,0,2225728,2021-02-20,2021-02-15
G,Gabon,14234,0,80,0,0,0,0,0,0,2225728,2021-02-25,2021-02-15
G,Gabon,15254,0,88,0,0,0,0,0,0,2225728,2021-03-05,2021-03-15
G,Gabon,16313,298,93,2,0,0,0,0,0,2225728,2021-03-10,2021-03-15
G,Gabon,16945,285,101,5,0,0,0,0,0,2225728,2021-03-15,2021-03-15
G,Gabon,17711,0,106,0,0,0,0,0,0,2225728,2021-03-20,2021-03-15
G,Gabon,18426,0,109,0,0,0,0,0,0,2225728,2021-03-25,2021-03-15
G,Gabon,19140,0,114,0,0,0,0,0,0,2225728,2021-03-30,2021-03-15
G,Gabon,19863,0,119,0,0,0,0,0,0,2225728,2021-04-05,2021-04-15
G,Gabon,20636,0,127,0,0,0,0,0,0,2225728,2021-04-10,2021-04-15
G,Gabon,21566,0,132,0,0,0,0,0,0,2225728,2021-04-15,2021-04-15
G,Gabon,22032,0,136,0,0,0,0,0,0,2225728,2021-04-20,2021-04-15
G,Gabon,22433,0,138,0,0,0,0,0,0,2225728,2021-04-25,2021-04-15
G,Gabon,23075,257,139,1,0,10678,8035,2643,0.36,2225728,2021-04-30,2021-04-15
G,Gabon,23201,0,140,0,0,12364,8515,3849,0.38,2225728,2021-05-05,2021-05-15
G,Gabon,23565,133,143,0,0,0,0,0,0,2225728,2021-05-10,2021-05-15
G,Gabon,23799,0,143,0,0,0,0,0,0,2225728,2021-05-15,2021-05-15
G,Gambia,1,0,0,0,0,0,0,0,0,2416664,2020-03-20,2020-03-15
G,Gambia,3,0,1,0,0,0,0,0,0,2416664,2020-03-25,2020-03-15
G,Gambia,4,0,1,0,68,0,0,0,0,2416664,2020-03-30,2020-03-15
G,Gambia,4,0,1,0,108,0,0,0,0,2416664,2020-04-05,2020-04-15
G,Gambia,4,0,1,0,254,0,0,0,0,2416664,2020-04-10,2020-04-15
G,Gambia,9,0,1,0,277,0,0,0,0,2416664,2020-04-15,2020-04-15
G,Gambia,10,0,1,0,339,0,0,0,0,2416664,2020-04-20,2020-04-15
G,Gambia,10,0,1,0,0,0,0,0,0,2416664,2020-04-25,2020-04-15
G,Gambia,11,1,1,0,512,0,0,0,0,2416664,2020-04-30,2020-04-15
G,Gambia,17,0,1,0,820,0,0,0,0,2416664,2020-05-05,2020-05-15
G,Gambia,20,0,1,0,1230,0,0,0,0,2416664,2020-05-10,2020-05-15
G,Gambia,23,0,1,0,1454,0,0,0,0,2416664,2020-05-15,2020-05-15
G,Gambia,24,0,1,0,1516,0,0,0,0,2416664,2020-05-20,2020-05-15
G,Gambia,25,0,1,0,1710,0,0,0,0,2416664,2020-05-25,2020-05-15
G,Gambia,25,0,1,0,0,0,0,0,0,2416664,2020-05-30,2020-05-15
G,Gambia,26,0,1,0,1941,0,0,0,0,2416664,2020-06-05,2020-06-15
G,Gambia,28,0,1,0,2061,0,0,0,0,2416664,2020-06-10,2020-06-15
G,Gambia,30,2,1,0,2257,0,0,0,0,2416664,2020-06-15,2020-06-15
G,Gambia,37,1,2,1,0,0,0,0,0,2416664,2020-06-20,2020-06-15
G,Gambia,43,1,2,0,2883,0,0,0,0,2416664,2020-06-25,2020-06-15
G,Gambia,49,2,2,0,3113,0,0,0,0,2416664,2020-06-30,2020-06-15
G,Gambia,57,0,2,0,3359,0,0,0,0,2416664,2020-07-05,2020-07-15
G,Gambia,64,1,3,0,0,0,0,0,0,2416664,2020-07-10,2020-07-15
G,Gambia,64,0,3,0,3854,0,0,0,0,2416664,2020-07-15,2020-07-15
G,Gambia,112,19,4,0,4318,0,0,0,0,2416664,2020-07-20,2020-07-15
G,Gambia,277,61,6,0,0,0,0,0,0,2416664,2020-07-25,2020-07-15
G,Gambia,403,77,8,0,0,0,0,0,0,2416664,2020-07-30,2020-07-15
G,Gambia,799,128,16,2,7906,0,0,0,0,2416664,2020-08-05,2020-08-15
G,Gambia,1235,0,23,0,0,0,0,0,0,2416664,2020-08-10,2020-08-15
G,Gambia,1689,66,54,4,0,0,0,0,0,2416664,2020-08-15,2020-08-15
G,Gambia,2401,113,81,4,0,0,0,0,0,2416664,2020-08-20,2020-08-15
G,Gambia,2686,101,90,3,12682,0,0,0,0,2416664,2020-08-25,2020-08-15
G,Gambia,2963,68,96,0,13775,0,0,0,0,2416664,2020-08-30,2020-08-15
G,Gambia,3150,30,99,0,0,0,0,0,0,2416664,2020-09-05,2020-09-15
G,Gambia,3330,37,100,1,15439,0,0,0,0,2416664,2020-09-10,2020-09-15
G,Gambia,3428,23,105,2,16072,0,0,0,0,2416664,2020-09-15,2020-09-15
G,Gambia,3526,22,108,0,16843,0,0,0,0,2416664,2020-09-20,2020-09-15
G,Gambia,3555,3,110,0,17584,0,0,0,0,2416664,2020-09-25,2020-09-15
G,Gambia,3579,0,112,0,17937,0,0,0,0,2416664,2020-09-30,2020-09-15
G,Gambia,3594,0,115,0,18366,0,0,0,0,2416664,2020-10-05,2020-10-15
G,Gambia,3628,7,117,0,0,0,0,0,0,2416664,2020-10-10,2020-10-15
G,Gambia,3644,2,118,0,19629,0,0,0,0,2416664,2020-10-15,2020-10-15
G,Gambia,3655,6,118,0,20000,0,0,0,0,2416664,2020-10-20,2020-10-15
G,Gambia,3660,1,119,0,20501,0,0,0,0,2416664,2020-10-25,2020-10-15
G,Gambia,3670,4,119,0,21118,0,0,0,0,2416664,2020-10-30,2020-10-15
G,Gambia,3681,1,120,0,21738,0,0,0,0,2416664,2020-11-05,2020-11-15
G,Gambia,3696,0,122,0,22246,0,0,0,0,2416664,2020-11-10,2020-11-15
G,Gambia,3702,0,122,0,23097,0,0,0,0,2416664,2020-11-15,2020-11-15
G,Gambia,3706,1,122,0,24169,0,0,0,0,2416664,2020-11-20,2020-11-15
G,Gambia,3727,1,123,0,24683,0,0,0,0,2416664,2020-11-25,2020-11-15
G,Gambia,3742,8,123,0,25441,0,0,0,0,2416664,2020-11-30,2020-11-15
G,Gambia,3770,2,123,0,0,0,0,0,0,2416664,2020-12-05,2020-12-15
G,Gambia,3777,1,123,0,27151,0,0,0,0,2416664,2020-12-10,2020-12-15
G,Gambia,3785,3,123,0,28027,0,0,0,0,2416664,2020-12-15,2020-12-15
G,Gambia,3786,0,123,0,28897,0,0,0,0,2416664,2020-12-20,2020-12-15
G,Gambia,3791,0,123,0,29733,0,0,0,0,2416664,2020-12-25,2020-12-15
G,Gambia,3797,0,124,0,30382,0,0,0,0,2416664,2020-12-30,2020-12-15
G,Gambia,3812,12,125,1,31412,0,0,0,0,2416664,2021-01-05,2021-01-15
G,Gambia,3857,16,125,0,32886,0,0,0,0,2416664,2021-01-10,2021-01-15
G,Gambia,3897,4,127,1,34333,0,0,0,0,2416664,2021-01-15,2021-01-15
G,Gambia,3938,0,128,0,35784,0,0,0,0,2416664,2021-01-20,2021-01-15
G,Gambia,4008,36,128,0,37238,0,0,0,0,2416664,2021-01-25,2021-01-15
G,Gambia,4090,71,128,0,0,0,0,0,0,2416664,2021-01-30,2021-01-15
G,Gambia,4184,0,132,0,0,0,0,0,0,2416664,2021-02-05,2021-02-15
G,Gambia,4302,0,135,0,0,0,0,0,0,2416664,2021-02-10,2021-02-15
G,Gambia,4414,0,138,0,43270,0,0,0,0,2416664,2021-02-15,2021-02-15
G,Gambia,4554,11,144,1,0,0,0,0,0,2416664,2021-02-20,2021-02-15
G,Gambia,4671,31,147,0,0,0,0,0,0,2416664,2021-02-25,2021-02-15
G,Gambia,4759,0,152,0,0,0,0,0,0,2416664,2021-03-05,2021-03-15
G,Gambia,4792,0,153,0,50961,0,0,0,0,2416664,2021-03-10,2021-03-15
G,Gambia,5019,34,153,0,52362,0,0,0,0,2416664,2021-03-15,2021-03-15
G,Gambia,5153,0,160,0,54097,0,0,0,0,2416664,2021-03-20,2021-03-15
G,Gambia,5303,0,161,0,55434,0,0,0,0,2416664,2021-03-25,2021-03-15
G,Gambia,5447,27,165,1,0,0,0,0,0,2416664,2021-03-30,2021-03-15
G,Gambia,5505,0,166,0,58750,0,0,0,0,2416664,2021-04-05,2021-04-15
G,Gambia,5602,38,168,2,60389,0,0,0,0,2416664,2021-04-10,2021-04-15
G,Gambia,5694,12,170,0,61386,0,0,0,0,2416664,2021-04-15,2021-04-15
G,Gambia,5784,64,170,0,62757,0,0,0,0,2416664,2021-04-20,2021-04-15
G,Gambia,5857,0,173,0,63977,0,0,0,0,2416664,2021-04-25,2021-04-15
G,Gambia,5898,11,174,0,0,0,0,0,0,2416664,2021-04-30,2021-04-15
G,Gambia,5914,0,175,0,0,24659,24659,0,1.02,2416664,2021-05-05,2021-05-15
G,Gambia,5929,0,175,0,0,0,0,0,0,2416664,2021-05-10,2021-05-15
G,Gambia,5940,0,175,0,0,0,0,0,0,2416664,2021-05-15,2021-05-15
G,Georgia,1,0,0,0,0,0,0,0,0,3989175,2020-02-29,2020-02-15
G,Georgia,4,1,0,0,0,0,0,0,0,3989175,2020-03-05,2020-03-15
G,Georgia,15,0,0,0,0,0,0,0,0,3989175,2020-03-10,2020-03-15
G,Georgia,33,3,0,0,0,0,0,0,0,3989175,2020-03-15,2020-03-15
G,Georgia,43,3,0,0,0,0,0,0,0,3989175,2020-03-20,2020-03-15
G,Georgia,75,5,0,0,0,0,0,0,0,3989175,2020-03-25,2020-03-15
G,Georgia,103,12,0,0,0,0,0,0,0,3989175,2020-03-30,2020-03-15
G,Georgia,174,12,2,1,0,0,0,0,0,3989175,2020-04-05,2020-04-15
G,Georgia,234,16,3,0,0,0,0,0,0,3989175,2020-04-10,2020-04-15
G,Georgia,306,6,3,0,0,0,0,0,0,3989175,2020-04-15,2020-04-15
G,Georgia,402,8,4,0,0,0,0,0,0,3989175,2020-04-20,2020-04-15
G,Georgia,456,12,5,0,0,0,0,0,0,3989175,2020-04-25,2020-04-15
G,Georgia,539,22,6,0,0,0,0,0,0,3989175,2020-04-30,2020-04-15
G,Georgia,604,11,9,0,0,0,0,0,0,3989175,2020-05-05,2020-05-15
G,Georgia,635,9,10,0,0,0,0,0,0,3989175,2020-05-10,2020-05-15
G,Georgia,671,4,12,0,0,0,0,0,0,3989175,2020-05-15,2020-05-15
G,Georgia,713,6,12,0,0,0,0,0,0,3989175,2020-05-20,2020-05-15
G,Georgia,731,1,12,0,0,0,0,0,0,3989175,2020-05-25,2020-05-15
G,Georgia,757,11,12,0,0,0,0,0,0,3989175,2020-05-30,2020-05-15
G,Georgia,805,4,13,0,0,0,0,0,0,3989175,2020-06-05,2020-06-15
G,Georgia,827,9,13,0,0,0,0,0,0,3989175,2020-06-10,2020-06-15
G,Georgia,879,15,14,0,0,0,0,0,0,3989175,2020-06-15,2020-06-15
G,Georgia,898,2,14,0,0,0,0,0,0,3989175,2020-06-20,2020-06-15
G,Georgia,917,3,14,0,0,0,0,0,0,3989175,2020-06-25,2020-06-15
G,Georgia,928,2,15,0,0,0,0,0,0,3989175,2020-06-30,2020-06-15
G,Georgia,951,3,15,0,0,0,0,0,0,3989175,2020-07-05,2020-07-15
G,Georgia,973,5,15,0,0,0,0,0,0,3989175,2020-07-10,2020-07-15
G,Georgia,1004,5,15,0,0,0,0,0,0,3989175,2020-07-15,2020-07-15
G,Georgia,1039,11,16,1,0,0,0,0,0,3989175,2020-07-20,2020-07-15
G,Georgia,1117,13,16,0,0,0,0,0,0,3989175,2020-07-25,2020-07-15
G,Georgia,1160,5,17,0,0,0,0,0,0,3989175,2020-07-30,2020-07-15
G,Georgia,1197,15,17,0,0,0,0,0,0,3989175,2020-08-05,2020-08-15
G,Georgia,1250,25,17,0,0,0,0,0,0,3989175,2020-08-10,2020-08-15
G,Georgia,1321,15,17,0,0,0,0,0,0,3989175,2020-08-15,2020-08-15
G,Georgia,1370,9,17,0,0,0,0,0,0,3989175,2020-08-20,2020-08-15
G,Georgia,1429,8,19,1,0,0,0,0,0,3989175,2020-08-25,2020-08-15
G,Georgia,1469,7,19,0,0,0,0,0,0,3989175,2020-08-30,2020-08-15
G,Georgia,1621,25,19,0,0,0,0,0,0,3989175,2020-09-05,2020-09-15
G,Georgia,1830,57,19,0,0,0,0,0,0,3989175,2020-09-10,2020-09-15
G,Georgia,2562,170,19,0,0,0,0,0,0,3989175,2020-09-15,2020-09-15
G,Georgia,3502,196,19,0,0,0,0,0,0,3989175,2020-09-20,2020-09-15
G,Georgia,4664,265,27,1,0,0,0,0,0,3989175,2020-09-25,2020-09-15
G,Georgia,6192,326,39,3,0,0,0,0,0,3989175,2020-09-30,2020-09-15
G,Georgia,8696,578,54,4,0,0,0,0,0,3989175,2020-10-05,2020-10-15
G,Georgia,11271,519,78,6,0,0,0,0,0,3989175,2020-10-10,2020-10-15
G,Georgia,14440,919,113,4,0,0,0,0,0,3989175,2020-10-15,2020-10-15
G,Georgia,19857,1194,158,15,0,0,0,0,0,3989175,2020-10-20,2020-10-15
G,Georgia,28431,1928,201,8,0,0,0,0,0,3989175,2020-10-25,2020-10-15
G,Georgia,37263,1696,285,12,0,0,0,0,0,3989175,2020-10-30,2020-10-15
G,Georgia,49218,2401,401,20,0,0,0,0,0,3989175,2020-11-05,2020-11-15
G,Georgia,63650,2970,521,22,0,0,0,0,0,3989175,2020-11-10,2020-11-15
G,Georgia,79678,3020,703,34,0,0,0,0,0,3989175,2020-11-15,2020-11-15
G,Georgia,96860,3768,894,41,0,0,0,0,0,3989175,2020-11-20,2020-11-15
G,Georgia,114889,3071,1085,34,0,0,0,0,0,3989175,2020-11-25,2020-11-15
G,Georgia,135584,3216,1267,37,0,0,0,0,0,3989175,2020-11-30,2020-11-15
G,Georgia,158154,5450,1462,37,0,0,0,0,0,3989175,2020-12-05,2020-12-15
G,Georgia,178953,4570,1657,43,0,0,0,0,0,3989175,2020-12-10,2020-12-15
G,Georgia,194900,3837,1883,44,0,0,0,0,0,3989175,2020-12-15,2020-12-15
G,Georgia,208638,1731,2094,39,0,0,0,0,0,3989175,2020-12-20,2020-12-15
G,Georgia,218724,1881,2313,37,0,0,0,0,0,3989175,2020-12-25,2020-12-15
G,Georgia,225893,1738,2481,38,0,0,0,0,0,3989175,2020-12-30,2020-12-15
G,Georgia,232079,2316,2646,18,0,0,0,0,0,3989175,2021-01-05,2021-01-15
G,Georgia,239229,1143,2773,23,0,0,0,0,0,3989175,2021-01-10,2021-01-15
G,Georgia,245789,1177,2893,26,0,0,0,0,0,3989175,2021-01-15,2021-01-15
G,Georgia,249934,469,2987,14,0,0,0,0,0,3989175,2021-01-20,2021-01-15
G,Georgia,253816,298,3071,16,0,0,0,0,0,3989175,2021-01-25,2021-01-15
G,Georgia,257632,676,3159,11,0,0,0,0,0,3989175,2021-01-30,2021-01-15
G,Georgia,261018,538,3258,18,0,0,0,0,0,3989175,2021-02-05,2021-02-15
G,Georgia,263601,544,3311,5,0,0,0,0,0,3989175,2021-02-10,2021-02-15
G,Georgia,265722,165,3363,11,0,0,0,0,0,3989175,2021-02-15,2021-02-15
G,Georgia,268097,396,3425,19,0,0,0,0,0,3989175,2021-02-20,2021-02-15
G,Georgia,269800,362,3475,12,0,0,0,0,0,3989175,2021-02-25,2021-02-15
G,Georgia,272262,390,3563,10,0,0,0,0,0,3989175,2021-03-05,2021-03-15
G,Georgia,273650,513,3613,12,0,0,0,0,0,3989175,2021-03-10,2021-03-15
G,Georgia,275148,159,3650,2,0,0,0,0,0,3989175,2021-03-15,2021-03-15
G,Georgia,277218,422,3691,8,0,0,0,0,0,3989175,2021-03-20,2021-03-15
G,Georgia,279027,399,3732,10,0,0,0,0,0,3989175,2021-03-25,2021-03-15
G,Georgia,281145,673,3773,8,0,0,0,0,0,3989175,2021-03-30,2021-03-15
G,Georgia,284061,228,3822,11,0,11603,11603,0,0.29,3989175,2021-04-05,2021-04-15
G,Georgia,287689,506,3869,11,0,18287,18287,0,0.46,3989175,2021-04-10,2021-04-15
G,Georgia,292244,1030,3908,7,3791000,24917,24917,0,0.62,3989175,2021-04-15,2021-04-15
G,Georgia,297728,1792,3959,10,0,31019,31019,0,0.78,3989175,2021-04-20,2021-04-15
G,Georgia,303751,966,4025,18,0,0,0,0,0,3989175,2021-04-25,2021-04-15
G,Georgia,310310,1476,4110,15,0,51402,45338,6064,1.14,3989175,2021-04-30,2021-04-15
G,Georgia,315913,2171,4207,24,4263000,54958,47949,7009,1.2,3989175,2021-05-05,2021-05-15
G,Georgia,322468,549,4305,24,4372000,73299,62447,10852,1.57,3989175,2021-05-10,2021-05-15
