Country,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,vaccinated,fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,human_development_index,A_Date,continent,iso_code
C,Czechia,1619383,1315,2500.286,28962,42,76.571,151217.268,122.794,233.476,2704.459,3.922,7.15,0.78,725,67.7,3178,296.76,1378.937,128.765,5914.308,552.275,58200,0,0,5.435,178176,16.638,0.014,71.4,tests performed,2831549,1882616,949209,18403,49977,26.44,17.58,8.86,4667,56.48,10708982,137.176,43.3,19.027,11.58,32605.906,0,227.485,6.82,30.5,38.3,79.38,0.9,2021-04-25,Asia,CZE
D,Democratic Republic of Congo,29576,78,88.571,756,0,1.571,330.232,0.871,0.989,8.441,0,0.018,1.04,0,0,0,0,0,0,0,0,240,0,0,0.003,387,0.004,0.229,4.4,samples tested,1700,1700,0,0,243,0,0,0,3,29.63,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,0,0,60.68,0.48,2021-04-25,Europe,COD
D,Denmark,248316,612,712.857,2476,1,2.857,42870.735,105.659,123.072,427.471,0.173,0.493,1.01,40,6.906,181,31.249,0,0,189.003,32.631,0,0,0,0,0,0,0,0,0,1800473,1221873,578600,20477,31937,31.08,21.1,9.99,5514,56.48,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,80.9,0.94,2021-04-25,Oceania,DNK
D,Djibouti,10802,56,48.857,136,4,2.857,10933.176,56.68,49.45,137.652,4.049,2.892,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.96,988002,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,67.11,0.524,2021-04-25,North America,DJI
D,Dominica,173,0,1.143,0,0,0,2403.078,0,15.875,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,10501,0,71991,98.567,0,0,0,9673.367,0,227.376,11.62,0,0,75,0.742,2021-04-25,Africa,DMA
D,Dominican Republic,264863,919,533.429,3454,3,5.143,24416.053,84.717,49.173,318.403,0.277,0.474,0.99,0,0,0,0,0,0,0,0,2967,1396399,128.725,0.274,3322,0.306,0.161,6.2,samples tested,1747878,993804,754074,0,21635,16.11,9.16,6.95,1994,70.37,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,74.08,0.756,2021-04-25,Africa,DOM
E,Ecuador,373362,608,1830.857,18177,19,67.714,21161.975,34.461,103.772,1030.263,1.077,3.838,1.09,0,0,0,0,0,0,0,0,1663,1204974,68.297,0.094,4453,0.252,0.411,2.4,people tested,743937,541420,202517,11220,27081,4.22,3.07,1.15,1535,75.46,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,77.01,0.759,2021-04-25,Europe,ECU
E,Egypt,222523,953,884.143,13049,51,44.429,2174.469,9.313,8.64,127.513,0.498,0.434,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,71.99,0.707,2021-04-25,Europe,EGY
E,El Salvador,68468,0,130.143,2103,5,4,10555.948,0,20.065,324.227,0.771,0.617,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29305,0,0,0,4518,26.85,6486201,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,73.32,0.673,2021-04-25,Asia,SLV
E,Equatorial Guinea,7559,0,42.857,107,0,0.143,5387.798,0,30.547,76.266,0,0.102,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785,0,0,0,2698,0,1402985,45.194,22.4,2.846,1.752,22604.873,0,202.812,7.78,0,0,58.74,0.592,2021-04-25,Asia,GNQ
E,Eritrea,3605,0,16.286,10,0,0,1016.516,0,4.592,2.82,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,3546427,44.304,19.3,3.607,2.171,1510.459,0,311.11,6.05,0.2,11.4,66.32,0.459,2021-04-25,Asia,ERI
E,Estonia,120215,215,380.143,1143,6,7.286,90623.042,162.076,286.567,861.641,4.523,5.492,0.79,62,46.738,409,308.321,40.925,30.851,245.549,185.105,2012,1268528,956.269,1.517,4401,3.318,0.086,11.6,tests performed,411497,311643,99854,2393,5418,31.02,23.49,7.53,4084,61.11,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,78.74,0.892,2021-04-25,North America,EST
E,Eswatini,18442,2,3.571,671,0,0,15896.028,1.724,3.078,578.367,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34897,34897,0,0,491,3.01,3.01,0,423,62.96,1160164,79.492,21.5,3.163,1.845,7738.975,0,333.436,3.94,1.7,16.5,60.19,0.611,2021-04-25,Oceania,SWZ
E,Ethiopia,252279,1324,1464.429,3551,20,25.857,2194.425,11.517,12.738,30.888,0.174,0.225,0.78,0,0,0,0,0,0,0,0,6299,2550394,22.184,0.055,6975,0.061,0.21,4.8,tests performed,0,0,0,0,32074,0,0,0,279,43.52,114963583,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,66.6,0.485,2021-04-25,South America,ETH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,Faeroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,9516,48.15,48865,35.308,0,0,0,0,0,0,0,0,0,80.67,0,2021-04-25,Europe,FRO
F,Fiji,91,4,2.714,2,0,0,101.512,4.462,3.028,2.231,0,0,0,0,0,0,0,0,0,0,0,737,48167,53.731,0.822,738,0.823,0.004,271.9,tests performed,0,0,0,0,0,0,0,0,0,56.48,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,67.44,0.743,2021-04-25,Europe,FJI
F,Finland,85804,197,239,903,0,2.286,15486.08,35.555,43.135,162.975,0,0.413,0.81,0,0,0,0,0,0,0,0,8765,4422333,798.152,1.582,16549,2.987,0.014,69.2,tests performed,1683060,1529600,153460,0,34630,30.38,27.61,2.77,6250,52.31,5540718,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,81.91,0.938,2021-04-25,Asia,FIN
F,France,5559121,24465,29800,103017,145,303.571,81574.61,359,437.286,1511.673,2.128,4.455,0.87,5978,87.721,30287,444.432,2954.879,43.36,12108.019,177.673,50299,0,0,0.738,303479,4.453,0.099,10.1,people tested,19741617,14162920,5580815,105737,358924,28.97,20.78,8.19,5267,78.7,68147687,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,82.66,0.901,2021-04-25,Europe,FRA
G,Gabon,22433,0,82.143,138,0,0.714,10078.949,0,36.906,62.002,0,0.321,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225728,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,0,0,66.47,0.703,2021-04-25,Europe,GAB
G,Gambia,5857,0,19.571,173,0,0.429,2423.589,0,8.099,71.586,0,0.177,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416664,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,62.05,0.496,2021-04-25,Africa,GMB
G,Georgia,303751,966,1199,4025,18,12.286,76143.814,242.155,300.563,1008.981,4.512,3.08,1.16,0,0,0,0,0,0,0,0,0,0,0,0,26959,6.758,0.044,22.5,tests performed,0,0,0,0,1196,0,0,0,300,64.81,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,73.77,0.812,2021-04-25,North America,GEO
G,Germany,3306692,15399,21595.714,81671,61,231.286,39466.893,183.794,257.755,974.781,0.728,2.761,1.03,5040,60.155,0,0,0,0,2434.938,29.062,0,55421229,661.478,0,201323,2.403,0.125,8,tests performed,25591814,19613300,5978514,282620,499716,30.55,23.41,7.14,5964,75,83783945,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,81.33,0.947,2021-04-25,North America,DEU
G,Ghana,92166,238,65.286,777,0,0.857,2966.117,7.659,2.101,25.006,0,0.028,0.95,0,0,0,0,0,0,0,0,2382,1075602,34.615,0.077,2829,0.091,0.023,43.3,samples tested,0,0,0,0,5446,0,0,0,175,50.93,31072945,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,64.07,0.611,2021-04-25,North America,GHA
G,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,7688,0,33691,3457.1,0,0,0,0,0,0,0,0,0,79.93,0,2021-04-25,Oceania,GIB
G,Greece,333129,1399,2550.857,10007,57,77.857,31960.78,134.222,244.732,960.083,5.469,7.47,0.92,0,0,0,0,319.93,30.694,0,0,23106,7848074,752.953,2.217,54181,5.198,0.047,21.2,samples tested,0,0,0,0,47630,0,0,0,4570,0,10423056,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,82.24,0.888,2021-04-25,Europe,GRC
G,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,5496,37.04,56772,0.137,0,0,0,0,0,199.941,2.16,0,0,71.7,0,2021-04-25,Africa,GRL
G,Grenada,159,0,0.571,1,0,0,1413.095,0,5.079,8.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,2986,0,112519,317.132,29.4,7.304,5.021,13593.877,0,243.964,10.71,0,0,72.4,0.779,2021-04-25,Asia,GRD
G,Guatemala,221698,391,1280.571,7410,15,27,12374.601,21.825,71.478,413.607,0.837,1.507,1.06,0,0,0,0,0,0,0,0,1590,1223461,68.29,0.089,8193,0.457,0.156,6.4,people tested,0,0,0,0,1157,0,0,0,65,58.33,17915567,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,0,0,74.3,0.663,2021-04-25,Africa,GTM
G,Guinea,21953,68,70.429,140,0,0.286,1671.617,5.178,5.363,10.66,0,0.022,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129424,89874,39550,79,2570,0.99,0.68,0.3,196,57.41,13132792,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,0,0,61.6,0.477,2021-04-25,Europe,GIN
G,Guinea-Bissau,3726,2,2,67,0,0.143,1893.295,1.016,1.016,34.045,0,0.073,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967998,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,0,0,58.32,0.48,2021-04-25,Africa,GNB
G,Guyana,12703,103,120,284,5,1.857,16150.092,130.95,152.563,361.066,6.357,2.361,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4829,0,0,0,6139,60.19,786559,3.952,26.3,5.305,2.837,7435.047,0,373.159,11.62,0,0,69.91,0.682,2021-04-25,Africa,GUY
H,Haiti,12958,14,5.714,251,0,0,1136.414,1.228,0.501,22.013,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,64,0.51,2021-04-25,Asia,HTI
H,Honduras,206907,1211,853.143,5141,46,26.286,20889.974,122.266,86.136,519.051,4.644,2.654,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41,9904608,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,0,75.27,0.634,2021-04-25,Europe,HND
H,Hong Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275088,842621,432467,22107,26305,17.01,11.24,5.77,3509,71.3,7496988,7039.714,44.8,16.303,10.158,56054.92,0,0,8.33,0,0,84.86,0.949,2021-04-25,Europe,HKG
H,Hungary,769518,2328,2715.714,26625,205,205.857,79657.362,240.985,281.12,2756.111,21.221,21.309,0.66,0,0,6284,650.494,0,0,0,0,23223,4829764,499.957,2.404,22267,2.305,0.122,8.2,tests performed,5268968,3603901,1665067,0,87309,54.54,37.31,17.24,9038,66.67,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,76.88,0.854,2021-04-25,Oceania,HUN
I,Iceland,6390,0,14.857,29,0,0,18725.275,0,43.537,84.982,0,0,1.05,0,0,5,14.652,0,0,4.686,13.731,748,341912,1001.94,2.192,2158,6.324,0.007,145.3,tests performed,0,0,0,0,2537,0,0,0,7434,50,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,82.99,0.949,2021-04-25,Africa,ISL
I,India,17313163,352991,321622.571,195123,2812,2336.286,12545.73,255.79,233.059,141.393,2.038,1.693,1.33,0,0,0,0,0,0,0,0,1719588,277918810,201.39,1.246,1625771,1.178,0.198,5.1,samples tested,139185173,117795008,21390165,0,2190372,10.09,8.54,1.55,1587,73.61,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,69.66,0.645,2021-04-25,Africa,IND
I,Indonesia,1641194,4402,5263.714,44594,94,167.143,6000.191,16.094,19.244,163.035,0.344,0.611,0.99,0,0,0,0,0,0,0,0,32525,9584455,35.041,0.119,43493,0.159,0.121,8.3,people tested,18570974,11741559,6829415,0,244617,6.79,4.29,2.5,894,68.98,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,71.72,0.718,2021-04-25,Asia,IDN
I,Iran,2396204,19165,22730.714,69574,454,406,28528.631,228.174,270.626,828.331,5.405,4.834,0.95,0,0,0,0,0,0,0,0,0,0,0,0,114559,1.364,0.198,5,tests performed,0,0,0,0,38621,0,0,0,460,81.48,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,76.68,0.783,2021-04-25,Europe,IRN
I,Iraq,1031322,6034,7735.286,15257,40,39.429,25640.423,150.016,192.312,379.315,0.994,0.98,0.96,0,0,0,0,0,0,0,0,39675,9116609,226.654,0.986,44446,1.105,0.174,5.7,samples tested,0,0,0,0,0,0,0,0,0,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,0,0,70.6,0.674,2021-04-25,Asia,IRQ
I,Ireland,246633,429,446.429,4873,1,5.286,49947.993,86.881,90.41,986.878,0.203,1.07,1.05,45,9.113,174,35.238,15.914,3.223,112.394,22.762,15829,4404074,891.911,3.206,16758,3.394,0.027,37.5,tests performed,1398061,998134,399927,12308,27086,28.31,20.21,8.1,5485,80.56,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,82.3,0.955,2021-04-25,Africa,IRL
I,Isle of Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69658,54002,15656,0,653,81.92,63.51,18.41,7679,0,85032,147.872,0,0,0,0,0,0,0,0,0,81.4,0,2021-04-25,South America,IMN
I,Israel,838024,50,139.571,6352,2,2.429,96819.367,5.777,16.125,733.865,0.231,0.281,0.62,86,9.936,238,27.497,44,5.083,77,8.896,31148,15956179,1843.464,3.599,38012,4.392,0.004,272.3,tests performed,10398264,5381168,5017096,11524,10168,120.13,62.17,57.96,1175,49.07,8655541,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,82.97,0.919,2021-04-25,Europe,ISR
I,Italy,3962674,13157,13220.429,119238,217,330.143,65540.096,217.608,218.657,1972.12,3.589,5.46,0.92,2862,47.336,23524,389.072,0,0,4021.564,66.514,239482,57126017,944.828,3.961,290225,4.8,0.046,22,tests performed,17861095,12629199,5244092,266088,351218,29.54,20.89,8.67,5809,77.78,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,83.51,0.892,2021-04-25,Europe,ITA
J,Jamaica,45004,137,159.143,760,4,5.286,15198.093,46.266,53.743,256.656,1.351,1.785,0.78,0,0,0,0,0,0,0,0,0,0,0,0,1362,0.46,0.117,8.6,samples tested,0,0,0,0,0,0,0,0,0,74.07,2961161,266.879,31.4,9.684,6.39,8193.571,0,206.537,11.28,5.3,28.6,74.47,0.734,2021-04-25,Asia,JAM
J,Japan,568621,4623,4771.571,9939,49,47,4495.864,36.552,37.727,78.584,0.387,0.372,1.16,0,0,0,0,0,0,0,0,35886,10829934,85.628,0.284,76246,0.603,0.063,16,people tested,2718090,1839356,878734,0,112568,2.15,1.45,0.69,890,47.69,126476458,347.778,48.2,27.049,18.493,39002.223,0,79.37,5.72,11.2,33.7,84.63,0.919,2021-04-25,Asia,JPN
J,Jersey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82738,52405,30333,0,793,81.86,51.85,30.01,7846,0,101073,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-25,Asia,JEY
J,Jordan,702154,1731,2311.571,8615,52,52.714,68817.442,169.654,226.555,844.348,5.096,5.166,0.67,0,0,0,0,0,0,0,0,16681,6610353,647.874,1.635,18970,1.859,0.122,8.2,tests performed,0,0,0,0,18012,0,0,0,1765,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,0,0,74.53,0.729,2021-04-25,Africa,JOR
K,Kazakhstan,361575,2741,2853.714,3315,4,3.429,19256.571,145.979,151.982,176.549,0.213,0.183,1.08,0,0,0,0,0,0,0,0,57180,9943652,529.574,3.045,52243,2.782,0.055,18.3,tests performed,0,0,0,0,26994,0,0,0,1438,62.96,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,73.6,0.825,2021-04-25,Asia,KAZ
K,Kenya,156787,469,733.429,2622,19,20.143,2915.812,8.722,13.64,48.762,0.353,0.375,0.84,0,0,0,0,0,0,0,0,0,0,0,0,6153,0.114,0.119,8.4,samples tested,0,0,0,0,16847,0,0,0,313,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,66.7,0.601,2021-04-25,Asia,KEN
K,Kosovo,103638,918,349.571,2134,19,7.714,53621.375,474.965,180.865,1104.113,9.83,3.991,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.07,1932774,168.155,0,0,0,9795.834,0.6,0,0,0,0,0,0,2021-04-25,Africa,OWID_KOS
K,Kuwait,266949,1545,1423.143,1516,5,9.714,62509.088,361.779,333.245,354.988,1.171,2.275,1.01,0,0,0,0,0,0,0,0,8047,2280865,534.09,1.884,8710,2.04,0.163,6.1,tests performed,1000000,0,0,0,20000,23.42,0,0,4683,70.37,4270563,232.128,33.7,2.345,1.114,65530.537,0,132.235,15.84,2.7,37,75.49,0.806,2021-04-25,Oceania,KWT
K,Kyrgyzstan,93831,228,278.286,1582,4,4.714,14382.013,34.947,42.654,242.482,0.613,0.723,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,0,0,0,247,54.63,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,71.45,0.697,2021-04-25,North America,KGZ
L,Laos,323,76,37.857,0,0,0,44.395,10.446,5.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183678,125363,58315,4153,6698,2.52,1.72,0.8,921,86.11,7275556,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4,7.3,51.2,67.92,0.613,2021-04-25,Africa,LAO
L,Latvia,115316,361,568.857,2102,1,7,61136.612,191.39,301.589,1114.409,0.53,3.711,1.07,0,0,594,314.919,125.57,66.573,0,0,5439,2169294,1150.086,2.884,13336,7.07,0.043,23.4,tests performed,263302,224342,38960,1366,6909,13.96,11.89,2.07,3663,56.48,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,75.29,0.866,2021-04-25,Asia,LVA
L,Lebanon,520939,1324,1505.143,7142,24,31,76323.116,193.98,220.519,1046.379,3.516,4.542,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415562,271335,144227,7030,12301,6.09,3.98,2.11,1802,74.07,6825442,594.561,31.1,8.514,5.43,13367.565,0,266.591,12.71,26.9,40.7,78.93,0.744,2021-04-25,Africa,LBN
L,Lesotho,10728,5,2.714,316,0,0.143,5007.814,2.334,1.267,147.508,0,0.067,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142252,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,54.33,0.527,2021-04-25,Europe,LSO
L,Liberia,2097,0,7.857,85,0,0,414.617,0,1.554,16.806,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.52,5057677,49.127,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,64.1,0.48,2021-04-25,Asia,LBR
L,Libya,175286,534,486.571,2996,49,14.286,25509.923,77.715,70.812,436.017,7.131,2.079,0.84,0,0,0,0,0,0,0,0,2849,0,0,0.415,0,0,0,0,samples tested,0,0,0,0,0,0,0,0,0,0,6871287,3.623,29,4.424,2.816,17881.509,0,341.862,10.43,0,0,72.91,0.724,2021-04-25,Europe,LBY
L,Liechtenstein,2884,18,10.143,57,0,0.143,75622.099,471.983,265.958,1494.612,0,3.746,1.07,0,0,0,0,0,0,0,0,118,39279,1029.945,3.094,221,5.795,0.045,22.2,tests performed,11457,7752,3705,0,371,30.04,20.33,9.71,9728,0,38137,237.012,0,0,0,0,0,0,7.77,0,0,82.49,0.919,2021-04-25,North America,LIE
L,Lithuania,241297,775,1095.143,3848,7,12.571,88637.475,284.687,402.287,1413.515,2.571,4.618,1.08,0,0,1164,427.581,75.996,27.916,298.137,109.517,8461,2778141,1020.516,3.108,18096,6.647,0.062,16.1,tests performed,880294,632495,247799,262,14714,32.34,23.23,9.1,5405,42.59,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,75.93,0.882,2021-04-25,South America,LTU
L,Luxembourg,66007,0,180.143,790,0,0.714,105446.535,0,287.779,1262.029,0,1.141,0.99,37,59.108,94,150.166,0,0,0,0,491,2624653,4192.897,0.784,7721,12.334,0.023,42.9,tests performed,178801,130591,48210,0,2101,28.56,20.86,7.7,3356,53.7,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,82.25,0.916,2021-04-25,Asia,LUX
M,Macao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93688,60800,32888,1925,1685,14.43,9.36,5.06,2595,23.15,649342,20546.766,39.2,9.798,4.991,104861.851,0,0,0,0,0,84.24,0,2021-04-25,Oceania,MAC
M,Madagascar,35746,484,505.857,599,6,8.143,1290.888,17.479,18.268,21.632,0.217,0.294,0.93,0,0,0,0,0,0,0,0,1165,177962,6.427,0.042,1361,0.049,0.372,2.7,tests performed,0,0,0,0,0,0,0,0,0,0,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,0,0,67.04,0.528,2021-04-25,Europe,MDG
M,Malawi,34016,5,10.714,1147,0,1.286,1778.154,0.261,0.56,59.958,0,0.067,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,0,0,0,128,52.78,19129955,197.519,18.1,2.979,1.783,1095.042,71.4,227.349,3.94,4.4,24.7,64.26,0.483,2021-04-25,South America,MWI
M,Malaysia,392942,2690,2555.429,1436,10,8.286,12140.58,83.112,78.954,44.368,0.309,0.256,1.22,0,0,0,0,0,0,0,0,64638,9066170,280.114,1.997,66349,2.05,0.039,26,people tested,1305161,800996,504165,14747,22903,4.03,2.47,1.56,708,61.57,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,76.16,0.81,2021-04-25,Asia,MYS
M,Maldives,27874,253,218,71,0,0.143,51566.761,468.049,403.299,131.35,0,0.264,1.46,0,0,0,0,0,0,0,0,3549,720545,1333.005,6.566,3173,5.87,0.069,14.6,samples tested,375240,292413,82827,7090,6796,69.42,54.1,15.32,12573,0,540542,1454.433,30.6,4.12,2.875,15183.616,0,164.905,9.19,2.1,55,78.92,0.74,2021-04-25,Asia,MDV
M,Mali,13627,67,79.571,467,5,4.857,672.911,3.309,3.929,23.061,0.247,0.24,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49903,49903,0,0,1821,0.25,0.25,0,90,48.15,20250834,15.196,16.4,2.519,1.486,2014.306,0,268.024,2.42,1.6,23,59.31,0.434,2021-04-25,Africa,MLI
M,Malta,30174,25,29.714,413,1,0.571,68338.244,56.62,67.297,935.365,2.265,1.294,0.68,0,0,0,0,2.574,5.83,11.155,25.264,2112,858830,1945.083,4.783,1833,4.151,0.016,61.7,tests performed,313279,212593,100686,1720,5252,70.95,48.15,22.8,11895,71.3,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,82.53,0.895,2021-04-25,Africa,MLT
M,Marshall Islands,4,0,0,0,0,0,67.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59194,295.15,0,0,0,3819.202,0,557.793,30.53,0,0,73.7,0.704,2021-04-25,,MHL
M,Mauritania,18257,17,18.286,454,0,0.143,3926.524,3.656,3.933,97.642,0,0.031,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,0,0,64.92,0.546,2021-04-25,,MRT
M,Mauritius,1206,0,0.429,16,0,0.143,948.287,0,0.337,12.581,0,0.112,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.74,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,74.99,0.804,2021-04-25,,MUS
