Country,location,Avg_TotalCase,total_cases,Avg_Ncase,new_cases,Avg_Tdeath,total_deaths,Avg_Ndeath,new_deaths,Avg_Ttest,total_tests,Avg_Tvaccine,total_vaccination,Avg_Hvaccin,vaccinated,Avg_Fvaccin,fully_vaccinated,Avg_Pop,population,Date,A_Date
S,Solomon Islands,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686878,686878,1/15/21,2021-01
S,Solomon Islands,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686878,686878,1/20/21,2021-01
S,Solomon Islands,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686878,686878,1/25/21,2021-01
S,Solomon Islands,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686878,686878,1/30/21,2021-01
S,Somalia,4724,4714,2.4,0,130,130,0,0,0,0,0,0,0,0,0,0,15893219,15893219,1/5/21,2021-01
S,Somalia,4732,4726,3.6,0,130,130,0,0,0,0,0,0,0,0,0,0,15893219,15893219,1/10/21,2021-01
S,Somalia,4744,4744,0,0,130,130,0,0,0,0,0,0,0,0,0,0,15893219,15893219,1/15/21,2021-01
S,Somalia,4749,4744,2,0,130,130,0,0,0,0,0,0,0,0,0,0,15893219,15893219,1/20/21,2021-01
S,Somalia,4769,4754,6,0,130,130,0,0,0,0,0,0,0,0,0,0,15893219,15893219,1/25/21,2021-01
S,Somalia,4784,4784,0,0,130,130,0,0,0,0,0,0,0,0,0,0,15893219,15893219,1/30/21,2021-01
S,Spain,2023512,1982544,18303.2,23700,51511.66667,51430,159.2,352,4704134.8,0,124927.6,139339,124927.6,139339,0,0,46754783,46754783,1/5/21,2021-01
S,Spain,2156597,2050360,32321.4,0,52277.33333,51874,241,0,4967302.2,0,430407.4,0,430407.4,0,0,0,46754783,46754783,1/10/21,2021-01
S,Spain,2312667.167,2252164,31755,40197,53314,53314,218.8,235,0,0,526597.8,768950,524266.6,768950,2331.2,0,46754783,46754783,1/15/21,2021-01
S,Spain,2493509.167,2412318,25763.6,41576,55039.66667,54637,253.6,464,5294113.8,0,906531.2,1025937,862160.8,1010295,44370.4,15642,46754783,46754783,1/20/21,2021-01
S,Spain,2680756.667,2593382,48711.8,93822,56764.33333,56208,575.6,767,5654326.4,0,1103496.8,1291216,955219.2,1167519,148277.6,123697,46754783,46754783,1/25/21,2021-01
S,Spain,2743119,2743119,0,0,58319,58319,0,0,0,0,804630.5,0,625684.5,0,178946,0,46754783,46754783,1/30/21,2021-01
S,Sri Lanka,47046.5,45726,519.6,484,219.3333333,217,2.8,2,1343763.4,1311792,0,0,0,0,0,0,21413250,21413250,1/5/21,2021-01
S,Sri Lanka,49931.33333,48380,611.8,540,238.6666667,232,4.4,3,1416994.8,1389831,0,0,0,0,0,0,21413250,21413250,1/10/21,2021-01
S,Sri Lanka,53387.83333,51594,704,695,258.3333333,255,4.4,4,1490183.4,1459691,0,0,0,0,0,0,21413250,21413250,1/15/21,2021-01
S,Sri Lanka,57218.66667,55189,802.2,770,276,274,2,1,1574880.6,1538345,0,0,0,0,0,0,21413250,21413250,1/20/21,2021-01
S,Sri Lanka,61184.5,59167,803,737,288.3333333,287,4.4,4,1659403.2,1625046,1057.2,0,1057.2,0,0,0,21413250,21413250,1/25/21,2021-01
S,Sri Lanka,63725,63293,856,848,314.5,313,5.5,8,1715167.5,1708399,48489.5,37825,48489.5,37825,0,0,21413250,21413250,1/30/21,2021-01
S,Sudan,26481.5,26279,0,0,1468,1468,0,0,0,0,0,0,0,0,0,0,43849269,43849269,1/5/21,2021-01
S,Sudan,27795.66667,27494,338,1215,1468,1468,21.6,0,0,0,0,0,0,0,0,0,43849269,43849269,1/10/21,2021-01
S,Sudan,28299.66667,28097,96.2,128,1585,1576,5.4,0,0,0,0,0,0,0,0,0,43849269,43849269,1/15/21,2021-01
S,Sudan,28522,28522,14.4,72,1603,1603,0,0,0,0,0,0,0,0,0,0,43849269,43849269,1/20/21,2021-01
S,Sudan,28947.66667,28522,153.8,0,1749.333333,1738,39,135,0,0,0,0,0,0,0,0,43849269,43849269,1/25/21,2021-01
S,Sudan,29335.5,29291,44.5,0,1805.5,1804,4.5,6,0,0,0,0,0,0,0,0,43849269,43849269,1/30/21,2021-01
S,Suriname,6802,6586,91,93,127,125,1.6,1,0,0,0,0,0,0,0,0,586634,586634,1/5/21,2021-01
S,Suriname,7201,7008,70.4,60,136.3333333,133,1.4,1,0,0,0,0,0,0,0,0,586634,586634,1/10/21,2021-01
S,Suriname,7586.833333,7409,81.8,109,140.3333333,139,1.4,0,0,0,0,0,0,0,0,0,586634,586634,1/15/21,2021-01
S,Suriname,7962.833333,7783,69.6,74,146.6666667,146,0.6,0,0,0,0,0,0,0,0,0,586634,586634,1/20/21,2021-01
S,Suriname,8264.833333,8112,61.4,55,150.3333333,149,1,0,0,0,0,0,0,0,0,0,586634,586634,1/25/21,2021-01
S,Suriname,8420.5,8403,37,39,154,154,0,0,0,0,0,0,0,0,0,0,586634,586634,1/30/21,2021-01
S,Sweden,481698.8333,469748,10418.4,32369,9064,8965,141.2,238,0,0,0,0,0,0,0,0,10099270,10099270,1/5/21,2021-01
S,Sweden,506713.3333,489471,5862.4,0,9433,9433,150.4,0,0,0,10176.2,50881,10173.8,50869,2.4,12,10099270,10099270,1/10/21,2021-01
S,Sweden,527529.3333,523486,2896.4,4703,10323,10323,27.6,138,0,0,25697.4,0,25689.8,0,7.6,0,10099270,10099270,1/15/21,2021-01
S,Sweden,544930.5,537967,2780.2,4702,10907.66667,10797,136.4,474,0,0,48298.8,0,46236.4,0,2062.4,0,10099270,10099270,1/20/21,2021-01
S,Sweden,560399.6667,547166,3958.2,0,11225.66667,11005,117.2,0,0,0,0,0,0,0,0,0,10099270,10099270,1/25/21,2021-01
S,Sweden,566957,566957,0,0,11591,11591,0,0,0,0,165232,0,147398.5,0,17833.5,0,10099270,10099270,1/30/21,2021-01
S,Switzerland,474247.1667,465981,3204.4,4020,8101.666667,8018,67,100,3439549.6,3387616,0,0,0,0,0,0,8654618,8654618,1/5/21,2021-01
S,Switzerland,488044,477983,2969.8,0,8367,8267,66.6,14,3545488.4,3493461,0,0,0,0,0,0,8654618,8654618,1/10/21,2021-01
S,Switzerland,498787.3333,495228,1871.8,2396,8667.666667,8646,54.6,60,3651490,3617862,0,0,0,0,0,0,8654618,8654618,1/15/21,2021-01
S,Switzerland,508912.8333,504918,1417.6,2727,8976.333333,8924,41.2,65,3770645.6,3725914,39315.4,0,0,0,0,0,8654618,8654618,1/20/21,2021-01
S,Switzerland,518138.5,513599,2408.2,4320,9203.333333,9146,57.8,81,3883221.4,3828177,261055,213096,0,0,0,0,8654618,8654618,1/25/21,2021-01
S,Switzerland,521320,521320,0,0,9375.5,9370,13.5,16,3964136.5,3958682,305545.5,305143,0,0,0,0,8654618,8654618,1/30/21,2021-01
S,Syria,12129.83333,11890,95,91,747.6666667,741,6.8,7,0,0,0,0,0,0,0,0,17500657,17500657,1/5/21,2021-01
S,Syria,12609,12364,97.2,90,781.6666667,774,8.2,6,0,0,0,0,0,0,0,0,17500657,17500657,1/10/21,2021-01
S,Syria,13082.83333,12850,92.8,90,824.3333333,817,8.2,8,0,0,0,0,0,0,0,0,17500657,17500657,1/15/21,2021-01
S,Syria,13512,13313,80.8,89,865.6666667,858,7,8,0,0,0,0,0,0,0,0,17500657,17500657,1/20/21,2021-01
S,Syria,13851.5,13697,63.2,69,895,890,5.2,5,0,0,0,0,0,0,0,0,17500657,17500657,1/25/21,2021-01
S,Syria,14023,13998,52,54,918.5,916,5,5,0,0,0,0,0,0,0,0,17500657,17500657,1/30/21,2021-01
T,Taiwan,823.1666667,817,2.6,2,7,7,0,0,130734.6,129381,0,0,0,0,0,0,23816775,23816775,1/5/21,2021-01
T,Taiwan,837.8333333,828,2.8,0,7,7,0,0,133660.8,132009,0,0,0,0,0,0,23816775,23816775,1/10/21,2021-01
T,Taiwan,858.1666667,843,5.2,1,7,7,0,0,138005,136505,0,0,0,0,0,0,23816775,23816775,1/15/21,2021-01
T,Taiwan,882.3333333,870,4.2,2,7,7,0,0,143474.2,141208,0,0,0,0,0,0,23816775,23816775,1/20/21,2021-01
T,Taiwan,895.8333333,889,2,0,7,7,0,0,150264.2,147058,0,0,0,0,0,0,23816775,23816775,1/25/21,2021-01
T,Taiwan,910,909,6,10,8,8,0.5,1,155477,155041,0,0,0,0,0,0,23816775,23816775,1/30/21,2021-01
T,Tajikistan,13305.5,13305,1,5,90,90,0,0,0,0,0,0,0,0,0,0,9537642,9537642,1/5/21,2021-01
T,Tajikistan,13308,13308,0.6,3,90,90,0,0,0,0,0,0,0,0,0,0,9537642,9537642,1/10/21,2021-01
T,Tajikistan,13308,13308,0,0,90,90,0,0,0,0,0,0,0,0,0,0,9537642,9537642,1/15/21,2021-01
T,Tajikistan,13308,13308,0,0,90,90,0,0,0,0,0,0,0,0,0,0,9537642,9537642,1/20/21,2021-01
T,Tajikistan,13308,13308,0,0,90,90,0,0,0,0,0,0,0,0,0,0,9537642,9537642,1/25/21,2021-01
T,Tajikistan,13308,13308,0,0,90,90,0,0,0,0,0,0,0,0,0,0,9537642,9537642,1/30/21,2021-01
T,Tanzania,509,509,0,0,21,21,0,0,0,0,0,0,0,0,0,0,59734213,59734213,1/5/21,2021-01
T,Tanzania,509,509,0,0,21,21,0,0,0,0,0,0,0,0,0,0,59734213,59734213,1/10/21,2021-01
T,Tanzania,509,509,0,0,21,21,0,0,0,0,0,0,0,0,0,0,59734213,59734213,1/15/21,2021-01
T,Tanzania,509,509,0,0,21,21,0,0,0,0,0,0,0,0,0,0,59734213,59734213,1/20/21,2021-01
T,Tanzania,509,509,0,0,21,21,0,0,0,0,0,0,0,0,0,0,59734213,59734213,1/25/21,2021-01
T,Tanzania,509,509,0,0,21,21,0,0,0,0,0,0,0,0,0,0,59734213,59734213,1/30/21,2021-01
T,Thailand,9951,9331,266.4,365,66.66666667,66,0.4,1,1790515.4,1724178,0,0,0,0,0,0,69799978,69799978,1/5/21,2021-01
T,Thailand,11082.16667,10547,230.4,249,67,67,0.4,0,1935515.8,1871678,0,0,0,0,0,0,69799978,69799978,1/10/21,2021-01
T,Thailand,12366.5,11680,240.6,230,70,70,0.4,1,2064547.2,2025683,0,0,0,0,0,0,69799978,69799978,1/15/21,2021-01
T,Thailand,13357,12795,169.4,142,71,71,0.4,0,2179439.2,2133908,0,0,0,0,0,0,69799978,69799978,1/20/21,2021-01
T,Thailand,16285.5,14646,890.6,1146,75.33333333,75,0.8,2,2279352.6,2231788,0,0,0,0,0,0,69799978,69799978,1/25/21,2021-01
T,Thailand,19200,18782,832.5,829,77,77,0,0,2353054,2345685,0,0,0,0,0,0,69799978,69799978,1/30/21,2021-01
T,Timor,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,1/5/21,2021-01
T,Timor,50,49,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,1/10/21,2021-01
T,Timor,52,51,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,1/15/21,2021-01
T,Timor,59.5,53,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,1/20/21,2021-01
T,Timor,68.16666667,67,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,1/25/21,2021-01
T,Timor,70,70,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,1/30/21,2021-01
T,Togo,3867.5,3770,42,48,70.33333333,69,0.6,0,185644.6,183684,0,0,0,0,0,0,8278737,8278737,1/5/21,2021-01
T,Togo,4079,3957,46.6,25,72.66666667,72,0.2,0,190222.2,188385,0,0,0,0,0,0,8278737,8278737,1/10/21,2021-01
T,Togo,4326.666667,4220,43.6,55,73,73,0.2,0,195065,193309,0,0,0,0,0,0,8278737,8278737,1/15/21,2021-01
T,Togo,4581.5,4459,55.8,76,74,74,0.2,0,199695,197751,0,0,0,0,0,0,8278737,8278737,1/20/21,2021-01
T,Togo,4853.166667,4682,52,20,76,76,0.2,1,204288.2,202107,0,0,0,0,0,0,8278737,8278737,1/25/21,2021-01
T,Togo,5057.5,5041,76,119,77,77,0.5,1,208014,207678,0,0,0,0,0,0,8278737,8278737,1/30/21,2021-01
T,Trinidad and Tobago,7220,7186,13.2,8,127,127,0.2,0,74650.4,74359,0,0,0,0,0,0,1399491,1399491,1/5/21,2021-01
T,Trinidad and Tobago,7298.666667,7265,15.2,21,128,128,0.4,0,76426.8,74912,0,0,0,0,0,0,1399491,1399491,1/10/21,2021-01
T,Trinidad and Tobago,7391.666667,7343,19,23,131,130,0.4,0,77814.6,77219,0,0,0,0,0,0,1399491,1399491,1/15/21,2021-01
T,Trinidad and Tobago,7460.166667,7430,11.6,15,133,133,0.4,1,64037.8,79693,0,0,0,0,0,0,1399491,1399491,1/20/21,2021-01
T,Trinidad and Tobago,7515,7490,12,17,134,134,0,0,82282.8,80860,0,0,0,0,0,0,1399491,1399491,1/25/21,2021-01
T,Trinidad and Tobago,7553,7542,15.5,9,134,134,0,0,83528.5,83396,0,0,0,0,0,0,1399491,1399491,1/30/21,2021-01
T,Tunisia,153481.5,147061,2543.6,2265,4996.666667,4934,58.2,72,0,0,0,0,0,0,0,0,11818618,11818618,1/5/21,2021-01
T,Tunisia,166848.3333,159276,2676.2,1762,5280.666667,5215,65,62,0,0,0,0,0,0,0,0,11818618,11818618,1/10/21,2021-01
T,Tunisia,181187.8333,175065,2717.6,4170,5612,5528,73.2,50,0,0,0,0,0,0,0,0,11818618,11818618,1/15/21,2021-01
T,Tunisia,193975.5,188373,2578,3890,6000.666667,5921,78,77,0,0,0,0,0,0,0,0,11818618,11818618,1/20/21,2021-01
T,Tunisia,203245,198636,1731.4,1263,6367.666667,6287,73,53,0,0,0,0,0,0,0,0,11818618,11818618,1/25/21,2021-01
T,Tunisia,208176.5,207468,1427.5,1438,6717,6680,77.5,81,0,0,0,0,0,0,0,0,11818618,11818618,1/30/21,2021-01
T,Turkey,2300181.5,2270101,12302.2,14494,22071,21879,189.2,194,25678817.8,25315565,0,0,0,0,0,0,84339067,84339067,1/5/21,2021-01
T,Turkey,2350462,2326256,9536.6,9138,22980,22807,172.8,176,26551658.8,26196481,55890.4,0,0,0,0,0,84339067,84339067,1/10/21,2021-01
T,Turkey,2389973.5,2373115,6996,8314,23831,23664,166.6,169,27376831.6,27066653,756610.6,616652,0,0,0,0,84339067,84339067,1/15/21,2021-01
T,Turkey,2421062.167,2406216,5964.8,6435,24638.66667,24487,149,159,28188330.6,27867450,1169299.8,1052493,0,0,0,0,84339067,84339067,1/20/21,2021-01
T,Turkey,2453247.5,2435247,6885,5642,25343.33333,25210,132.6,137,29002389.6,28648193,1572306.4,1302753,0,0,0,0,84339067,84339067,1/25/21,2021-01
T,Turkey,2474182,2470901,6716.5,6871,25929,25865,128.5,129,29563213,29495004,1973548.5,1960860,0,0,0,0,84339067,84339067,1/30/21,2021-01
T,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38718,38718,1/10/21,2021-01
T,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38718,38718,1/15/21,2021-01
T,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38718,38718,1/20/21,2021-01
T,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38718,38718,1/25/21,2021-01
T,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38718,38718,1/30/21,2021-01
U,Uganda,37129.16667,36407,300.8,357,293.6666667,290,5.4,16,775718.2,766664,0,0,0,0,0,0,45741000,45741000,1/5/21,2021-01
U,Uganda,37958.83333,37742,106.2,188,302,301,0.6,0,474020.4,786510,0,0,0,0,0,0,45741000,45741000,1/10/21,2021-01
U,Uganda,38250.33333,38085,89.8,0,304,304,0.2,0,321270,0,0,0,0,0,0,0,45741000,45741000,1/15/21,2021-01
U,Uganda,38958.33333,38628,123,94,312.6666667,305,2.4,0,813468.2,807925,0,0,0,0,0,0,45741000,45741000,1/20/21,2021-01
U,Uganda,39368.33333,39188,68.2,39,318,318,1.4,1,824311,820154,0,0,0,0,0,0,45741000,45741000,1/25/21,2021-01
U,Uganda,39556,39533,44.5,43,324,324,0,0,831447,830970,0,0,0,0,0,0,45741000,45741000,1/30/21,2021-01
U,Ukraine,1135091.333,1117256,6662.4,5625,20144.66667,19929,162.8,217,3411769.8,5645178,0,0,0,0,0,0,43733759,43733759,1/5/21,2021-01
U,Ukraine,1165270.333,1150265,6080,5322,20758.33333,20641,154.8,115,3471536.6,5769908,0,0,0,0,0,0,43733759,43733759,1/10/21,2021-01
U,Ukraine,1198910.333,1183963,6156.4,8620,21627.66667,21479,147.4,179,3576389.8,0,0,0,0,0,0,0,43733759,43733759,1/15/21,2021-01
U,Ukraine,1224092.167,1210854,5168,4729,22494.33333,22264,177.8,227,3620432,6009914,0,0,0,0,0,0,43733759,43733759,1/20/21,2021-01
U,Ukraine,1245556.5,1234772,4232.4,2807,23152,23001,136.8,75,6155926.4,6108668,0,0,0,0,0,0,43733759,43733759,1/25/21,2021-01
U,Ukraine,1259819.5,1258093,4209.5,4966,23814.5,23769,125,159,0,0,0,0,0,0,0,0,43733759,43733759,1/30/21,2021-01
U,United Arab Emirates,223367.1667,216699,2594,1967,689.3333333,685,4,3,21907086.4,21583656,900440.8,826301,0,0,0,0,9890400,9890400,1/5/21,2021-01
U,United Arab Emirates,238119.5,230578,3053.4,2876,712,708,4.8,6,22687351.6,22410465,1290376.8,1086568,167313.6,836568,50000,250000,9890400,9890400,1/10/21,2021-01
U,United Arab Emirates,255021.5,246376,3450.8,3407,739.3333333,733,6,7,23395850.4,23088058,1876715.8,1665987,0,0,0,0,9890400,9890400,1/15/21,2021-01
U,United Arab Emirates,272612.3333,263729,3546.4,3506,768,762,7.2,6,24208323.6,23869787,2332173.8,2161150,0,0,0,0,9890400,9890400,1/20/21,2021-01
U,United Arab Emirates,291084.3333,281546,3811.8,3591,804.6666667,798,6.8,6,25045839.2,24697532,2777690.4,2571086,0,0,0,0,9890400,9890400,1/25/21,2021-01
U,United Arab Emirates,302135,300661,3297.5,3647,844,838,12,12,25672590,25580460,3224162,3114162,0,0,0,0,9890400,9890400,1/30/21,2021-01
U,United Kingdom,2933334,2782713,60944,61087,77510,76428,1090.6,881,56027799.2,54808079,0,0,0,0,0,0,67886004,67886004,1/5/21,2021-01
U,United Kingdom,3199779.667,3081372,48683,55026,82335,81567,1032.6,567,58943403,57747184,3124747.2,2677971,2702145.4,2286572,422601.8,391399,67886004,67886004,1/10/21,2021-01
U,United Kingdom,3422404.333,3325646,41409.4,55885,88541.33333,87448,1096,1285,61857426.4,60848505,4530954.2,4023705,4077495,3576263,453459.2,447442,67886004,67886004,1/15/21,2021-01
U,United Kingdom,3604898.5,3515800,36210.6,38992,94800,93469,1297.2,1826,64836264.4,63623219,6296836,5437284,5828918.6,4973248,467917.4,464036,67886004,67886004,1/20/21,2021-01
U,United Kingdom,3741844,3680105,25147.2,22244,100389,98723,1288.6,594,67837541.8,66422967,8029275.2,7325773,7552920.6,6853327,476354.6,472446,67886004,67886004,1/25/21,2021-01
U,United Kingdom,3817592,3806997,22295,23400,106072,105777,897.5,1205,70038296,69736280,9629479,9468382,9136848,8977329,492631,491053,67886004,67886004,1/30/21,2021-01
U,United States,21851297.5,21182522,265048,235042,368069.6667,364136,3808.4,3710,268506432.6,264102170,4550183,4836469,4550183,4836469,0,0,331002647,331002647,1/5/21,2021-01
U,United States,23050535.5,22486135,224222.6,213415,384366.6667,381471,3316.8,2003,277361302.4,273685025,7948382.6,0,5601043.4,0,268417.2,0,331002647,331002647,1/10/21,2021-01
U,United States,24084529.83,23636613,188476.6,242780,402848.6667,399939,2693.8,3887,286190703,283413606,5597353.6,12279180,4838333.8,10595866,726729.6,1610524,331002647,331002647,1/15/21,2021-01
U,United States,24962588.67,24519477,173966.8,183261,418003.6667,413927,3536.4,4406,294862651.2,291267055,19113251.8,16525281,16291853.4,14270441,2711606.8,2161419,331002647,331002647,1/20/21,2021-01
U,United States,25747072.17,25357727,157736.2,151677,433174,429179,3515.2,1976,302758687.8,298984401,25001242.8,22734243,20879882,19252279,3934661.6,3346390,331002647,331002647,1/25/21,2021-01
U,United States,26193266,26137190,127305.5,142459,448491,447562,2320.5,2783,308440454,307968517,30350600.5,29577902,24632654,24064165,5458417.5,5259693,331002647,331002647,1/30/21,2021-01
U,Uruguay,24076.33333,22104,709.6,678,223,217,7.4,6,541468.6,667116,0,0,0,0,0,0,3473727,3473727,1/5/21,2021-01
U,Uruguay,28390.5,26186,1003,1212,262.3333333,256,6.4,8,714858,701734,0,0,0,0,0,0,3473727,3473727,1/10/21,2021-01
U,Uruguay,32599.33333,30946,691.4,957,300,291,10,11,600436.2,738310,0,0,0,0,0,0,3473727,3473727,1/15/21,2021-01
U,Uruguay,36349.5,34294,837.4,848,349,336,9.2,6,787248.4,771797,0,0,0,0,0,0,3473727,3473727,1/20/21,2021-01
U,Uruguay,39607.66667,38041,579.2,408,399.3333333,390,9.8,14,820985.8,805953,0,0,0,0,0,0,3473727,3473727,1/25/21,2021-01
U,Uruguay,41459.5,41181,604.5,652,433.5,431,5.5,6,845375,842724,0,0,0,0,0,0,3473727,3473727,1/30/21,2021-01
U,Uzbekistan,77440.66667,77295,54.4,37,614.6666667,614,0.4,0,0,0,0,0,0,0,0,0,33469199,33469199,1/5/21,2021-01
U,Uzbekistan,77707.16667,77572,49.4,42,617,617,0.4,1,0,0,0,0,0,0,0,0,33469199,33469199,1/10/21,2021-01
U,Uzbekistan,78021.66667,77904,62.8,127,619,619,0.4,1,0,0,0,0,0,0,0,0,33469199,33469199,1/15/21,2021-01
U,Uzbekistan,78295.83333,78163,56.8,72,620,620,0.2,0,0,0,0,0,0,0,0,0,33469199,33469199,1/20/21,2021-01
U,Uzbekistan,78546.5,78429,45.4,54,621,621,0,0,0,0,0,0,0,0,0,0,33469199,33469199,1/25/21,2021-01
U,Uzbekistan,78711,78711,54.5,109,621,621,0,0,0,0,0,0,0,0,0,0,33469199,33469199,1/30/21,2021-01
V,Vanuatu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307150,307150,1/5/21,2021-01
V,Vanuatu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307150,307150,1/10/21,2021-01
V,Vanuatu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307150,307150,1/15/21,2021-01
V,Vanuatu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307150,307150,1/20/21,2021-01
V,Vanuatu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307150,307150,1/25/21,2021-01
V,Vanuatu,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307150,307150,1/30/21,2021-01
V,Vatican,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,809,1/5/21,2021-01
V,Vatican,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,809,1/10/21,2021-01
V,Vatican,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,809,1/15/21,2021-01
V,Vatican,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,809,1/20/21,2021-01
V,Vatican,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,809,1/25/21,2021-01
V,Vatican,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,809,1/30/21,2021-01
V,Venezuela,115556.8333,114662,353,255,1047,1042,4.6,4,0,0,0,0,0,0,0,0,28435943,28435943,1/5/21,2021-01
V,Venezuela,117662.3333,116610,448.6,438,1070.666667,1061,5.8,0,0,0,0,0,0,0,0,0,28435943,28435943,1/10/21,2021-01
V,Venezuela,120202.8333,118856,540.4,441,1100.666667,1095,5.2,5,0,0,0,0,0,0,0,0,28435943,28435943,1/15/21,2021-01
V,Venezuela,122968.6667,121691,518.4,574,1129,1122,6.4,6,0,0,0,0,0,0,0,0,28435943,28435943,1/20/21,2021-01
V,Venezuela,125176.3333,124112,413.4,403,1159.333333,1154,5.8,6,0,0,0,0,0,0,0,0,28435943,28435943,1/25/21,2021-01
V,Venezuela,126625,126323,575.5,547,1186,1183,6,6,0,0,0,0,0,0,0,0,28435943,28435943,1/30/21,2021-01
V,Vietnam,1509.5,1504,3.2,7,35,35,0,0,0,0,0,0,0,0,0,0,97338583,97338583,1/5/21,2021-01
V,Vietnam,1522.833333,1514,3.6,1,35,35,0,0,0,0,0,0,0,0,0,0,97338583,97338583,1/10/21,2021-01
V,Vietnam,1538.833333,1536,1.8,5,35,35,0,0,0,0,0,0,0,0,0,0,97338583,97338583,1/15/21,2021-01
V,Vietnam,1547.166667,1544,1.6,4,35,35,0,0,0,0,0,0,0,0,0,0,97338583,97338583,1/20/21,2021-01
V,Vietnam,1621.333333,1549,21.8,1,35,35,0,0,0,0,0,0,0,0,0,0,97338583,97338583,1/25/21,2021-01
V,Vietnam,1792,1767,80,110,35,35,0,0,0,0,0,0,0,0,0,0,97338583,97338583,1/30/21,2021-01
Y,Yemen,2103.166667,2101,0.6,0,610,610,0,0,0,0,0,0,0,0,0,0,29825968,29825968,1/5/21,2021-01
Y,Yemen,2107.666667,2104,1.2,0,611.6666667,611,0.4,1,0,0,0,0,0,0,0,0,29825968,29825968,1/10/21,2021-01
Y,Yemen,2113,2111,1,1,612,612,0,0,0,0,0,0,0,0,0,0,29825968,29825968,1/15/21,2021-01
Y,Yemen,2117,2115,0.6,0,613.3333333,612,0.6,0,0,0,0,0,0,0,0,0,29825968,29825968,1/20/21,2021-01
Y,Yemen,2119.5,2118,0.4,0,615,615,0,0,0,0,0,0,0,0,0,0,29825968,29825968,1/25/21,2021-01
Y,Yemen,2120.5,2120,0.5,0,615,615,0,0,0,0,0,0,0,0,0,0,29825968,29825968,1/30/21,2021-01
Z,Zambia,25009.66667,22645,914.8,652,417.3333333,412,13.2,14,662697.8,640102,0,0,0,0,0,0,18383956,18383956,1/5/21,2021-01
Z,Zambia,30709.83333,27728,1246.6,1161,478.3333333,469,10,5,718673.2,698215,0,0,0,0,0,0,18383956,18383956,1/10/21,2021-01
Z,Zambia,37771.33333,34278,1343,1478,536.6666667,527,12.8,13,766498.8,749242,0,0,0,0,0,0,18383956,18383956,1/15/21,2021-01
Z,Zambia,43761.66667,40949,1164.4,1434,597.3333333,585,12.2,7,816597.8,795673,0,0,0,0,0,0,18383956,18383956,1/20/21,2021-01
Z,Zambia,49662.33333,46146,1257.4,809,673.3333333,660,17.8,21,868170.2,844026,0,0,0,0,0,0,18383956,18383956,1/25/21,2021-01
Z,Zambia,53784.5,53352,1296.5,1728,754,745,17.5,17,908449.5,905070,0,0,0,0,0,0,18383956,18383956,1/30/21,2021-01
Z,Zimbabwe,19218.16667,17194,934,1365,431.6666667,418,19.8,34,239586.8,231834,0,0,0,0,0,0,14862927,14862927,1/5/21,2021-01
Z,Zimbabwe,23791,21477,973.8,978,528.6666667,507,30.6,24,256963.6,251048,0,0,0,0,0,0,14862927,14862927,1/10/21,2021-01
Z,Zimbabwe,27694.66667,26109,661.4,741,687.3333333,666,37.8,30,273250.6,267027,0,0,0,0,0,0,14862927,14862927,1/15/21,2021-01
Z,Zimbabwe,30658.5,29408,529,733,919.3333333,879,36,54,291437.2,285054,0,0,0,0,0,0,14862927,14862927,1/20/21,2021-01
Z,Zimbabwe,32470.83333,31646,326.4,326,1100,1075,34.6,70,306534.4,299370,0,0,0,0,0,0,14862927,14862927,1/25/21,2021-01
